"Focus","Non-Focus","Off-Color Focus","Off-Color Non-Focus","Trash","OrbSpent"
11,11,1,1,224,1155
11,5,3,2,279,1396
11,16,1,0,375,1877
11,8,3,2,353,1747
11,4,4,4,337,1679
11,13,4,2,341,1732
11,15,5,1,392,1980
11,20,2,3,400,2049
11,23,6,2,659,3275
11,8,5,2,348,1761
11,8,2,2,280,1404
11,8,1,1,254,1280
11,5,5,4,486,2385
11,9,4,1,271,1391
11,9,0,2,215,1093
11,11,2,4,358,1807
11,15,3,3,469,2327
11,12,0,2,265,1349
11,12,2,0,349,1730
11,3,1,1,319,1562
11,14,1,3,403,2006
11,14,1,6,406,2030
11,6,0,1,194,980
11,10,4,2,275,1409
11,14,5,3,514,2556
11,9,2,3,424,2091
11,4,2,1,258,1284
11,10,3,2,337,1684
11,15,0,4,545,2674
11,6,1,6,316,1573
11,13,0,4,398,1995
11,16,1,0,369,1844
11,13,1,1,435,2154
11,6,1,3,272,1360
11,9,1,0,306,1521
11,19,6,4,592,2948
11,18,0,3,494,2458
11,25,7,7,712,3546
11,9,1,0,340,1673
11,14,5,1,505,2504
11,20,4,4,503,2523
11,12,3,4,386,1935
11,9,4,4,274,1410
11,6,3,5,311,1571
11,9,2,3,418,2066
11,6,1,1,215,1088
11,10,4,0,352,1764
11,10,1,4,331,1659
11,8,1,4,241,1246
11,17,4,1,511,2537
11,8,3,2,312,1559
11,6,1,5,361,1805
11,7,1,0,295,1450
11,3,4,0,184,939
11,10,1,4,378,1885
11,12,2,5,464,2304
11,18,4,1,651,3196
11,13,2,0,359,1791
11,6,3,2,295,1477
11,10,3,1,284,1450
11,19,3,4,345,1779
11,8,0,2,211,1080
11,20,4,2,659,3236
11,6,3,2,262,1323
11,11,3,3,404,2013
11,8,2,3,313,1562
11,7,2,1,188,973
11,10,4,1,377,1864
11,9,2,5,465,2304
11,8,1,2,331,1661
11,16,2,1,434,2161
11,9,0,2,336,1673
11,16,1,0,324,1638
11,16,4,4,556,2754
11,9,2,3,418,2050
11,13,0,2,443,2179
11,10,4,3,438,2172
11,3,1,0,200,1001
11,22,2,2,488,2443
11,10,1,2,280,1413
11,15,4,4,459,2302
11,8,2,3,247,1249
11,5,1,3,241,1223
11,11,2,3,417,2073
11,12,2,2,364,1824
11,18,2,4,471,2361
11,15,2,4,469,2336
11,8,4,3,374,1858
11,10,2,1,327,1653
11,8,1,0,228,1142
11,16,4,1,410,2058
11,11,6,1,348,1756
11,9,3,3,431,2127
11,15,1,2,555,2715
11,10,2,3,359,1794
11,15,2,3,531,2615
11,12,5,2,331,1678
11,19,5,4,573,2870
11,18,2,5,443,2248
11,10,0,1,324,1628
11,7,0,1,328,1612
11,14,2,4,440,2192
11,5,0,0,200,1010
11,16,1,5,454,2285
11,16,3,2,401,2015
11,11,1,2,326,1641
11,8,2,1,384,1891
11,13,2,1,355,1799
11,10,5,0,389,1934
11,19,5,5,449,2276
11,8,2,1,236,1203
11,7,2,1,233,1173
11,17,0,2,439,2178
11,30,4,4,689,3459
11,6,0,0,231,1150
11,12,0,1,363,1791
11,13,0,5,361,1818
11,10,4,0,346,1718
11,6,0,2,242,1210
11,16,2,2,428,2130
11,10,1,0,265,1340
11,6,3,1,310,1548
11,12,2,2,434,2155
11,17,4,10,517,2612
11,12,1,1,346,1724
11,12,2,2,324,1634
11,10,3,1,329,1649
11,9,1,3,281,1413
11,10,1,1,269,1356
11,15,0,1,356,1788
11,18,5,4,461,2339
11,10,0,0,207,1052
11,8,2,2,375,1849
11,14,4,0,342,1715
11,8,3,5,376,1876
11,13,2,0,349,1751
11,8,1,1,324,1602
11,11,0,0,202,1032
11,12,3,4,463,2305
11,10,2,2,413,2028
11,20,6,0,524,2606
11,12,2,1,282,1442
11,9,2,0,367,1813
11,9,2,1,290,1459
11,7,2,2,396,1956
11,7,1,3,361,1779
11,8,2,0,277,1394
11,14,2,3,466,2313
11,18,1,1,536,2637
11,6,1,3,232,1176
11,11,1,0,374,1841
11,10,1,1,209,1088
11,8,2,1,345,1712
11,15,1,1,402,2002
11,3,0,0,145,737
11,7,1,2,287,1429
11,14,6,3,471,2372
11,7,1,1,336,1651
11,10,4,1,385,1907
11,12,2,1,388,1930
11,7,3,4,320,1601
11,11,1,5,318,1606
11,8,2,3,313,1589
11,15,2,4,328,1669
11,10,4,1,397,1967
11,13,3,1,258,1331
11,14,4,3,381,1931
11,11,3,1,380,1896
11,7,2,3,278,1402
11,8,0,2,249,1260
11,8,1,3,333,1653
11,11,2,0,355,1762
11,15,4,2,422,2119
11,11,1,0,304,1513
11,10,1,0,291,1453
11,17,3,6,553,2761
11,7,0,0,188,944
11,11,1,2,260,1330
11,5,1,0,202,1026
11,15,2,1,403,2005
11,12,4,0,324,1635
11,14,5,4,489,2438
11,13,0,2,331,1667
11,14,2,2,346,1739
11,10,3,0,331,1654
11,11,3,0,328,1646
11,12,5,4,330,1690
11,5,1,0,125,665
11,11,4,0,311,1572
11,6,1,1,286,1410
11,11,2,3,368,1831
11,18,0,4,407,2043
11,8,3,1,201,1048
11,11,2,3,300,1519
11,11,0,1,319,1614
11,10,2,2,301,1514
11,9,3,3,372,1871
11,11,0,0,289,1445
11,11,2,2,236,1213
11,15,2,3,378,1899
11,8,2,4,397,1971
11,9,5,0,336,1682
11,9,4,1,335,1687
11,19,2,1,449,2237
11,12,9,1,482,2407
11,15,4,3,473,2361
11,10,0,3,303,1529
11,6,3,2,405,1986
11,18,2,2,443,2219
11,13,0,2,316,1594
11,9,4,2,389,1944
11,5,1,0,192,964
11,11,4,1,429,2124
11,11,3,2,420,2096
11,20,2,0,326,1668
11,15,3,2,426,2127
11,19,2,2,460,2314
11,5,0,0,171,868
11,6,2,5,210,1093
11,6,1,1,195,998
11,14,6,5,533,2669
11,7,5,3,368,1828
11,5,0,1,198,995
11,15,2,5,383,1940
11,16,3,1,369,1852
11,14,2,5,422,2131
11,11,2,3,338,1691
11,16,4,2,364,1844
11,7,4,3,295,1496
11,13,2,2,293,1495
11,6,3,2,333,1640
11,12,0,2,417,2060
11,5,1,2,243,1208
11,11,1,1,342,1699
11,15,3,0,370,1862
11,7,3,0,291,1461
11,16,3,2,426,2127
11,12,4,1,411,2052
11,7,1,0,206,1033
11,8,0,5,275,1381
11,14,3,2,550,2708
11,6,1,1,289,1433
11,11,2,1,357,1778
11,11,1,1,224,1153
11,7,2,3,384,1886
11,5,0,2,270,1341
11,8,1,2,405,1988
11,6,2,2,222,1134
11,13,3,3,423,2119
11,14,3,4,469,2329
11,16,3,1,352,1797
11,10,4,1,254,1295
11,8,2,1,305,1530
11,17,4,3,453,2269
11,7,3,1,327,1618
11,13,2,1,355,1781
11,13,3,4,459,2277
11,8,1,4,257,1311
11,13,0,1,244,1251
11,10,1,2,403,2005
11,4,0,2,255,1262
11,14,3,0,430,2137
11,2,4,0,224,1126
11,10,4,0,295,1498
11,6,1,1,243,1217
11,7,2,3,329,1643
11,10,1,2,250,1277
11,22,3,6,600,2982
11,9,2,2,281,1423
11,8,0,1,276,1383
11,8,0,1,315,1573
11,10,4,4,362,1820
11,13,7,3,423,2124
11,13,1,3,318,1618
11,19,5,7,566,2844
11,10,2,1,293,1479
11,13,1,5,353,1776
11,22,2,1,592,2956
11,11,1,3,378,1885
11,10,2,2,375,1860
11,14,2,2,378,1903
11,15,1,6,402,2021
11,9,4,3,440,2185
11,5,3,2,197,1014
11,10,1,6,312,1578
11,15,1,7,464,2330
11,13,2,3,404,2001
11,11,3,3,413,2074
11,13,1,3,245,1272
11,5,2,2,248,1260
11,4,2,2,266,1328
11,9,4,0,349,1746
11,12,2,2,370,1851
11,12,5,2,440,2184
11,7,2,1,255,1278
11,13,4,1,354,1800
11,20,1,3,432,2171
11,13,2,1,474,2346
11,5,1,1,180,913
11,4,2,1,199,1021
11,10,3,4,363,1805
11,9,3,0,335,1673
11,13,2,3,485,2406
11,6,3,0,305,1516
11,8,0,1,201,1037
11,15,3,2,462,2266
11,12,3,1,276,1412
11,12,2,1,398,1990
11,10,3,6,371,1883
11,8,3,2,343,1719
11,11,1,5,403,2016
11,1,1,1,105,545
11,8,3,3,351,1761
11,9,2,1,367,1815
11,12,4,2,415,2076
11,9,2,1,301,1488
11,9,2,2,322,1617
11,11,2,1,227,1171
11,14,2,1,344,1729
11,8,1,1,296,1473
11,8,5,3,337,1704
11,16,5,2,436,2210
11,10,2,4,306,1552
11,7,1,1,238,1203
11,9,2,3,322,1618
11,8,1,4,315,1590
11,8,1,1,259,1303
11,13,8,0,435,2187
11,13,0,0,423,2080
11,7,4,2,341,1699
11,8,1,0,306,1517
11,13,1,5,389,1950
11,8,1,2,406,1981
11,7,0,1,210,1068
11,14,4,5,443,2232
11,8,1,4,326,1622
11,12,0,3,524,2558
11,5,1,1,288,1429
11,3,0,0,256,1247
11,9,0,5,332,1667
11,12,4,0,428,2121
11,22,2,3,581,2862
11,7,0,3,258,1303
11,15,1,4,269,1407
11,15,3,3,547,2696
11,13,3,3,467,2320
11,9,2,0,270,1366
11,13,3,2,336,1697
11,5,0,1,143,737
11,8,2,4,286,1462
11,10,0,0,302,1502
11,7,2,2,217,1118
11,5,0,1,220,1098
11,11,0,1,224,1147
11,5,1,0,184,920
11,20,4,5,466,2358
11,4,3,3,294,1464
11,9,0,2,358,1785
11,7,1,0,216,1095
11,4,0,2,325,1603
11,12,3,1,379,1904
11,4,2,2,215,1097
11,12,0,4,263,1345
11,13,0,2,346,1726
11,10,5,4,455,2261
11,13,2,6,438,2184
11,6,0,1,290,1440
11,16,3,2,453,2265
11,6,4,4,306,1546
11,17,5,2,453,2283
11,12,3,2,427,2118
11,5,1,0,187,956
11,28,1,3,738,3652
11,15,4,0,378,1901
11,4,2,5,273,1369
11,6,1,2,261,1306
11,10,0,2,335,1672
11,12,4,7,329,1689
11,11,0,0,216,1094
11,12,4,3,437,2192
11,25,2,3,615,3060
11,7,4,0,336,1662
11,9,2,1,447,2197
11,14,1,5,354,1782
11,6,3,1,287,1443
11,10,1,0,319,1601
11,5,2,4,276,1402
11,11,4,2,366,1854
11,12,1,0,240,1221
11,18,1,3,497,2463
11,10,2,5,370,1856
11,12,0,2,441,2179
11,21,1,2,397,2016
11,11,2,3,354,1780
11,16,3,6,532,2643
11,8,1,2,370,1843
11,16,3,5,418,2111
11,11,2,0,390,1931
11,7,0,2,283,1408
11,6,1,2,256,1289
11,17,3,3,397,2001
11,12,5,3,399,2006
11,15,3,1,407,2042
11,22,4,3,509,2581
11,5,2,1,223,1123
11,21,3,7,529,2673
11,8,3,1,257,1303
11,6,3,1,204,1048
11,8,2,0,272,1364
11,11,1,0,311,1552
11,12,3,3,339,1726
11,8,2,3,295,1479
11,8,1,3,312,1555
11,17,0,2,495,2447
11,12,3,2,359,1800
11,16,2,0,331,1678
11,22,2,3,406,2062
11,13,4,4,463,2295
11,11,2,1,231,1193
11,23,1,6,459,2346
11,5,1,0,164,843
11,13,2,1,324,1642
11,17,2,2,409,2054
11,15,4,3,335,1719
11,10,3,1,397,1971
11,12,1,3,403,1999
11,13,1,0,307,1546
11,8,2,1,335,1661
11,6,2,4,233,1188
11,9,2,2,344,1699
11,15,3,5,496,2480
11,10,1,0,282,1411
11,6,2,1,417,2024
11,10,1,1,263,1318
11,27,5,1,621,3079
11,7,2,1,203,1037
11,8,3,0,258,1296
11,3,1,1,130,679
11,4,2,5,380,1873
11,17,2,2,344,1766
11,15,0,4,406,2042
11,9,2,0,266,1345
11,16,2,1,340,1718
11,11,4,2,458,2266
11,5,1,0,237,1177
11,15,1,2,280,1432
11,20,2,2,431,2164
11,13,2,2,482,2390
11,5,0,0,198,1001
11,15,4,1,405,2043
11,6,3,0,243,1228
11,13,2,2,484,2378
11,13,1,2,364,1828
11,1,3,0,163,834
11,3,1,0,249,1229
11,16,4,3,539,2656
11,9,1,0,331,1636
11,22,3,5,503,2535
11,5,2,4,334,1650
11,18,0,4,382,1930
11,6,2,1,298,1491
11,10,2,3,340,1700
11,10,4,5,356,1802
11,13,3,1,329,1656
11,3,1,0,216,1080
11,14,1,1,317,1595
11,16,1,3,394,1980
11,10,2,2,420,2077
11,6,1,2,228,1148
11,5,2,1,402,1949
11,12,1,1,330,1653
11,6,0,2,230,1149
11,15,2,2,333,1686
11,10,1,3,264,1334
11,12,5,3,362,1847
11,7,4,2,263,1330
11,6,1,0,170,875
11,11,2,5,370,1860
11,10,1,2,232,1182
11,11,3,2,289,1475
11,6,1,1,196,996
11,9,1,3,287,1446
11,4,2,2,134,712
11,9,1,5,308,1555
11,9,8,0,467,2321
11,19,3,2,572,2820
11,12,3,3,407,2029
11,10,3,0,327,1628
11,13,1,1,362,1813
11,12,3,2,434,2167
11,2,3,0,244,1200
11,6,0,2,297,1477
11,13,1,3,345,1745
11,11,3,4,463,2301
11,5,2,1,230,1160
11,9,0,2,307,1520
11,8,1,5,314,1581
11,14,4,5,453,2270
11,5,1,3,211,1077
11,4,0,3,242,1211
11,6,0,0,175,894
11,21,2,2,573,2844
11,10,4,2,309,1560
11,15,3,2,521,2575
11,6,3,3,306,1531
11,5,2,3,311,1543
11,12,3,1,347,1755
11,6,1,2,258,1296
11,7,4,2,245,1253
11,8,3,1,226,1161
11,3,2,4,294,1465
11,8,1,2,242,1215
11,11,2,2,363,1811
11,11,1,2,408,2008
11,12,2,8,553,2735
11,13,4,6,451,2258
11,11,2,2,385,1921
11,10,0,2,405,2002
11,11,3,3,453,2248
11,10,1,4,392,1952
11,16,6,7,512,2586
11,25,2,6,525,2651
11,8,4,3,314,1594
11,9,2,1,290,1457
11,14,5,2,442,2208
11,11,3,1,394,1956
11,15,2,4,431,2170
11,10,4,1,305,1562
11,12,3,0,358,1794
11,11,6,4,376,1900
11,7,1,2,218,1114
11,10,2,1,407,2004
11,4,2,0,195,987
11,4,2,2,297,1466
11,8,0,1,351,1736
11,3,2,0,103,549
11,17,2,2,500,2493
11,14,4,0,444,2199
11,14,4,0,317,1610
11,8,2,6,323,1630
11,7,2,1,240,1217
11,6,3,3,237,1204
11,8,1,0,245,1233
11,9,1,3,424,2069
11,7,1,0,345,1688
11,14,2,2,413,2062
11,8,1,1,347,1727
11,14,0,4,374,1878
11,16,4,3,497,2486
11,10,0,1,357,1752
11,10,2,0,290,1452
11,5,1,3,210,1074
11,8,4,5,416,2075
11,10,4,4,447,2206
11,8,1,2,286,1434
11,8,5,3,312,1594
11,10,2,2,357,1776
11,13,2,0,296,1495
11,12,4,2,497,2453
11,13,4,3,515,2565
11,9,0,3,317,1578
11,6,1,1,198,1003
11,7,1,3,315,1569
11,10,1,2,403,1995
11,12,1,4,280,1442
11,12,0,4,308,1565
11,8,3,6,368,1853
11,14,2,4,270,1402
11,7,4,3,314,1574
11,9,1,1,358,1778
11,10,2,1,264,1339
11,11,1,1,319,1596
11,6,1,1,218,1107
11,11,1,1,321,1606
11,21,3,4,452,2291
11,2,0,0,179,889
11,7,1,3,330,1635
11,20,3,3,441,2225
11,12,2,0,274,1404
11,4,0,3,252,1260
11,13,3,1,472,2344
11,13,3,0,425,2095
11,13,3,3,325,1653
11,10,3,2,295,1497
11,16,2,4,335,1700
11,3,2,0,250,1241
11,14,1,1,465,2303
11,14,2,3,418,2091
11,12,3,5,400,2012
11,9,2,4,271,1380
11,8,2,3,360,1795
11,18,3,2,423,2116
11,10,1,2,320,1606
11,11,3,1,349,1743
11,15,4,3,497,2481
11,8,1,0,363,1782
11,5,3,1,339,1667
11,11,3,1,214,1116
11,12,4,2,280,1435
11,16,0,4,378,1903
11,12,2,0,361,1792
11,10,0,2,375,1856
11,10,3,2,321,1622
11,8,1,3,370,1826
11,5,0,1,203,1025
11,18,2,0,384,1941
11,18,0,3,495,2453
11,7,2,2,237,1209
11,10,1,2,308,1550
11,7,3,1,214,1103
11,13,4,3,554,2730
11,8,2,3,457,2234
11,9,1,0,162,852
11,9,0,2,347,1716
11,11,2,5,514,2540
11,9,1,0,243,1221
11,17,4,1,453,2247
11,22,2,5,378,1946
11,14,1,4,394,1977
11,13,2,5,331,1702
11,4,0,2,215,1079
11,8,5,2,274,1400
11,12,4,3,409,2055
11,6,0,3,240,1199
11,15,3,7,502,2523
11,4,0,2,175,893
11,7,4,4,292,1467
11,10,5,0,394,1944
11,12,3,0,489,2396
11,6,4,1,292,1450
11,9,2,1,328,1657
11,19,6,4,664,3280
11,13,6,4,363,1865
11,4,0,4,291,1446
11,2,0,2,268,1317
11,16,4,3,409,2072
11,12,2,0,268,1364
11,13,6,4,584,2884
11,12,3,0,287,1470
11,6,2,2,273,1365
11,5,1,1,243,1214
11,14,4,3,309,1591
11,9,0,1,333,1630
11,4,2,1,248,1244
11,10,3,3,268,1369
11,10,1,3,210,1102
11,8,0,2,329,1631
11,4,0,0,175,888
11,12,5,1,383,1913
11,17,2,3,412,2078
11,12,6,2,544,2678
11,4,2,0,228,1136
11,3,1,1,229,1141
11,11,1,1,265,1349
11,10,0,1,307,1528
11,8,1,1,349,1734
11,20,2,2,544,2696
11,10,0,4,406,2012
11,14,3,6,302,1563
11,17,3,5,393,1999
11,15,3,0,369,1845
11,13,3,3,354,1785
11,13,1,2,335,1686
11,13,5,1,464,2307
11,10,2,1,209,1080
11,14,2,4,440,2178
11,12,1,3,345,1742
11,4,4,1,196,1007
11,15,2,7,507,2518
11,11,3,1,336,1700
11,10,1,2,336,1675
11,13,3,1,379,1904
11,10,3,1,390,1940
11,6,1,2,263,1313
11,10,3,0,382,1898
11,9,4,4,411,2033
11,8,1,0,222,1117
11,17,2,1,512,2535
11,16,1,3,400,2011
11,18,2,5,471,2363
11,4,0,2,161,833
11,17,3,3,663,3250
11,16,2,0,267,1378
11,10,2,4,404,2004
11,10,1,2,341,1686
11,8,1,1,259,1302
11,5,1,0,204,1031
11,10,2,1,249,1276
11,11,3,1,298,1516
11,24,3,2,686,3378
11,8,3,1,307,1539
11,13,4,5,383,1936
11,22,1,0,410,2069
11,8,1,2,348,1722
11,5,2,2,280,1398
11,17,6,0,477,2383
11,12,0,0,379,1878
11,4,0,0,108,573
11,6,0,5,278,1411
11,5,1,2,253,1267
11,10,3,2,341,1706
11,3,0,0,104,546
11,9,1,0,341,1675
11,11,1,2,434,2141
11,21,5,4,581,2901
11,19,6,3,506,2527
11,9,3,1,345,1726
11,3,2,1,244,1232
11,12,3,4,327,1653
11,11,2,3,447,2209
11,6,1,0,320,1578
11,10,1,3,398,1989
11,8,2,1,341,1690
11,6,1,4,234,1184
11,13,1,2,407,2019
11,7,2,4,235,1206
11,11,1,2,396,1940
11,7,3,1,277,1396
11,16,2,0,463,2284
11,13,1,5,414,2070
11,5,2,5,263,1325
11,10,4,1,354,1774
11,7,0,0,279,1390
11,7,2,3,283,1433
11,14,1,3,377,1900
11,11,3,2,424,2098
11,17,4,7,352,1836
11,7,0,0,213,1075
11,17,2,2,496,2477
11,8,6,1,246,1269
11,6,2,2,306,1520
11,16,3,2,402,2019
11,12,4,1,364,1831
11,24,2,3,607,3032
11,15,2,2,417,2091
11,5,2,2,315,1567
11,9,4,2,368,1845
11,6,0,2,165,851
11,7,2,3,308,1551
11,9,1,2,396,1943
11,12,0,2,271,1385
11,4,0,3,217,1084
11,9,2,2,277,1398
11,13,6,1,469,2344
11,16,3,1,482,2387
11,17,2,4,455,2285
11,9,4,2,271,1378
11,12,3,2,448,2224
11,9,2,0,269,1355
11,6,0,1,226,1130
11,12,4,4,339,1725
11,6,3,0,308,1544
11,9,4,0,283,1432
11,4,1,2,304,1499
11,6,3,4,341,1705
11,3,1,1,194,978
11,8,2,0,227,1146
11,2,0,2,213,1057
11,16,1,1,427,2129
11,8,2,1,292,1454
11,9,3,2,302,1526
11,4,0,0,135,693
11,12,2,0,276,1392
11,12,2,3,432,2143
11,7,0,1,226,1136
11,5,3,1,314,1562
11,5,0,1,245,1221
11,13,1,2,356,1779
11,18,3,3,359,1841
11,6,4,1,378,1860
11,13,1,2,417,2069
11,14,1,0,296,1511
11,17,4,1,420,2117
11,18,1,4,425,2136
11,18,4,2,540,2681
11,15,3,2,359,1826
11,14,5,4,475,2384
11,7,2,0,224,1130
11,7,0,2,225,1141
11,5,2,2,291,1448
11,16,2,4,425,2135
11,15,4,1,560,2749
11,7,2,3,298,1483
11,13,2,2,358,1804
11,15,2,0,364,1834
11,12,7,2,357,1816
11,6,5,2,397,1983
11,17,3,2,711,3457
11,11,3,4,371,1857
11,14,3,1,402,2022
11,13,3,2,310,1582
11,18,6,5,531,2678
11,13,1,2,275,1416
11,7,1,0,230,1155
11,3,3,0,261,1289
11,16,0,0,355,1770
11,8,5,1,393,1952
11,11,4,1,337,1692
11,7,1,0,307,1520
11,9,1,1,360,1774
11,9,2,0,231,1169
11,5,1,2,282,1402
11,9,2,2,251,1280
11,6,2,0,223,1120
11,18,3,2,556,2746
11,12,0,1,440,2150
11,18,1,2,489,2428
11,4,1,1,127,675
11,6,2,1,237,1200
11,10,3,0,302,1514
11,14,1,1,484,2372
11,13,2,2,523,2579
11,13,1,4,376,1898
11,19,5,4,517,2603
11,2,0,2,203,1018
11,6,3,1,370,1823
11,5,5,3,362,1805
11,8,3,3,405,2011
11,7,3,2,227,1159
11,11,1,0,337,1679
11,9,1,3,263,1336
11,11,1,2,332,1664
11,13,0,7,385,1941
11,16,2,0,354,1786
11,19,4,0,441,2221
11,18,1,1,299,1539
11,9,0,2,309,1548
11,10,1,1,299,1498
11,7,0,1,236,1177
11,9,1,3,254,1281
11,14,2,2,457,2269
11,9,1,5,362,1810
11,2,4,2,251,1253
11,17,1,2,536,2664
11,17,3,2,394,1999
11,9,3,1,323,1620
11,7,3,2,295,1474
11,3,2,0,148,765
11,7,4,3,431,2134
11,11,4,2,374,1876
11,6,1,5,273,1384
11,8,3,2,286,1442
11,9,3,1,325,1632
11,17,2,2,384,1942
11,12,2,0,210,1090
11,6,1,0,249,1245
11,7,4,2,301,1511
11,11,2,1,298,1512
11,6,2,0,215,1079
11,5,5,2,323,1590
11,7,2,1,243,1234
11,13,4,2,332,1683
11,4,0,0,196,975
11,5,2,1,150,785
11,13,2,5,472,2325
11,17,2,3,480,2379
11,14,1,3,344,1752
11,11,7,1,321,1634
11,6,1,6,182,958
11,14,0,1,506,2489
11,9,1,1,331,1649
11,15,1,0,325,1642
11,14,2,3,358,1807
11,17,5,3,451,2289
11,8,1,3,234,1197
11,19,0,9,574,2863
11,9,4,2,420,2068
11,7,2,1,284,1429
11,13,1,5,439,2204
11,13,2,1,431,2153
11,13,0,4,410,2046
11,6,0,0,239,1191
11,12,2,4,375,1886
11,9,2,0,234,1202
11,20,3,8,546,2734
11,9,0,1,350,1734
11,13,4,5,348,1775
11,14,1,3,535,2625
11,17,1,3,278,1445
11,9,3,5,334,1693
11,7,2,3,310,1554
11,5,1,0,296,1454
11,7,2,3,252,1285
11,12,1,0,277,1403
11,10,3,0,320,1590
11,6,1,3,242,1222
11,9,0,3,260,1304
11,6,2,1,248,1230
11,10,2,2,405,2013
11,17,1,5,494,2465
11,10,2,4,418,2076
11,9,0,1,301,1507
11,13,1,1,327,1667
11,5,1,4,238,1198
11,7,1,4,363,1796
11,12,1,1,416,2040
11,15,4,8,471,2382
11,15,2,6,420,2101
11,7,0,2,317,1564
11,11,3,1,393,1932
11,17,2,2,428,2130
11,5,2,3,252,1275
11,2,1,1,117,615
11,10,1,0,335,1668
11,12,3,3,394,1976
11,9,2,3,335,1668
11,7,1,3,226,1148
11,24,2,2,616,3056
11,14,3,2,408,2053
11,11,5,2,378,1897
11,9,1,1,270,1356
11,15,2,3,389,1957
11,16,1,3,368,1846
11,16,6,3,420,2126
11,7,2,3,348,1730
11,13,1,2,383,1892
11,17,0,3,265,1374
11,11,3,1,315,1583
11,9,3,3,485,2396
11,10,2,2,294,1489
11,11,2,1,263,1345
11,10,4,2,276,1420
11,14,4,0,357,1806
11,11,2,2,218,1133
11,6,0,1,326,1604
11,12,2,3,320,1628
11,12,2,0,413,2042
11,5,1,0,309,1525
11,18,2,4,492,2472
11,10,0,1,233,1178
11,16,2,3,381,1915
11,5,2,3,244,1241
11,9,1,1,346,1719
11,14,4,7,442,2230
11,9,3,1,352,1758
11,10,1,2,276,1410
11,13,2,2,340,1706
11,5,2,2,253,1268
11,3,2,4,381,1864
11,8,1,0,272,1364
11,15,3,3,369,1871
11,4,1,0,241,1194
11,19,2,4,380,1936
11,13,1,2,323,1625
11,17,4,3,520,2600
11,11,1,1,314,1579
11,14,2,3,481,2379
11,17,4,3,412,2080
11,9,0,2,285,1440
11,17,4,3,431,2170
11,13,1,2,453,2249
11,8,2,3,363,1810
11,19,2,2,488,2440
11,12,2,5,429,2139
11,13,3,3,443,2195
11,13,2,3,469,2321
11,8,1,2,290,1443
11,8,3,2,365,1811
11,6,1,3,251,1270
11,8,1,0,151,792
11,5,0,1,226,1129
11,3,0,2,179,907
11,17,1,1,480,2369
11,19,2,5,687,3378
11,6,0,2,177,913
11,6,3,2,336,1671
11,9,3,2,257,1313
11,3,3,0,292,1452
11,10,0,2,255,1294
11,26,1,0,589,2932
11,17,5,4,413,2089
11,11,3,1,291,1478
11,2,1,1,171,868
11,6,1,1,252,1258
11,9,0,6,265,1371
11,14,1,1,421,2084
11,9,0,2,278,1401
11,18,2,4,409,2067
11,12,4,3,421,2114
11,22,5,3,452,2300
11,9,2,2,323,1610
11,12,0,0,279,1388
11,15,1,1,427,2131
11,13,2,3,470,2329
11,10,0,2,271,1379
11,17,3,1,418,2093
11,10,2,3,267,1373
11,21,1,0,373,1897
11,13,3,2,349,1761
11,18,3,1,381,1930
11,8,1,4,278,1407
11,6,0,2,210,1068
11,9,1,4,337,1696
11,9,1,4,365,1823
11,8,2,2,236,1204
11,14,1,3,413,2051
11,13,3,2,405,2032
11,5,4,2,249,1263
11,10,5,3,336,1699
11,6,4,2,266,1346
11,14,1,2,376,1879
11,7,4,2,324,1619
11,6,0,0,262,1296
11,24,2,2,450,2283
11,15,2,2,483,2386
11,6,1,2,285,1420
11,8,2,2,355,1764
11,16,0,3,377,1890
11,17,2,2,388,1959
11,10,2,2,351,1733
11,8,5,0,283,1424
11,7,2,4,264,1334
11,7,4,2,332,1659
11,6,1,0,163,841
11,10,2,2,352,1746
11,13,3,1,292,1494
11,14,0,1,408,2023
11,23,10,1,657,3283
11,18,3,3,489,2428
11,7,2,1,258,1289
11,7,4,3,355,1771
11,10,5,3,401,2009
11,7,4,3,277,1398
11,4,2,0,192,973
11,6,0,2,267,1317
11,9,2,2,273,1384
11,14,0,5,457,2270
11,6,1,0,294,1438
11,6,3,2,232,1177
11,10,4,5,422,2100
11,12,1,4,241,1258
11,4,2,1,251,1254
11,13,4,1,389,1944
11,13,3,2,352,1763
11,9,1,2,288,1452
11,11,2,2,329,1664
11,12,3,2,306,1560
11,13,0,2,289,1454
11,5,2,5,257,1310
11,9,2,4,343,1719
11,11,2,0,367,1814
11,21,2,3,519,2587
11,12,2,3,494,2440
11,2,1,1,226,1112
11,5,2,1,213,1067
11,16,7,4,589,2927
11,11,1,1,392,1933
11,2,1,2,158,812
11,6,0,1,265,1318
11,4,1,3,222,1131
11,11,2,2,385,1909
11,19,1,7,420,2136
11,6,0,1,173,875
11,17,2,2,460,2288
11,6,2,0,275,1355
11,6,3,0,395,1925
11,8,4,2,396,1962
11,11,3,2,397,1970
11,15,3,2,389,1937
11,12,0,0,230,1171
11,8,1,1,298,1481
11,2,0,2,224,1112
11,6,2,1,208,1057
11,7,1,1,237,1206
11,11,0,3,346,1728
11,7,2,0,292,1463
11,7,0,5,265,1359
11,15,1,2,461,2271
11,6,2,2,250,1264
11,6,1,2,312,1546
11,20,4,2,461,2323
11,21,0,3,366,1860
11,11,1,2,356,1766
11,6,2,1,184,956
11,7,1,1,292,1453
11,6,3,2,324,1611
11,3,1,1,158,796
