"Legendary 1","Legendary 2","Legendary 3","Off-Color Legendary 1","Off-Color Legendary 2","Off-Color Legendary 3","Trash","OrbSpent"
11,12,13,1,2,4,427,2201
11,12,15,3,2,0,449,2265
11,15,15,3,3,3,493,2530
11,11,9,0,1,0,345,1753
11,3,7,6,3,0,303,1558
11,16,28,5,2,4,672,3436
11,21,9,2,2,3,487,2477
11,5,9,3,0,0,234,1216
11,12,12,0,2,2,308,1613
11,15,17,1,3,0,548,2779
11,12,7,2,2,3,378,1939
11,11,10,2,2,0,330,1691
11,13,16,3,4,2,399,2092
11,22,15,4,1,4,516,2647
11,15,10,0,3,5,430,2218
11,6,8,1,1,0,310,1575
11,11,18,2,3,3,491,2515
11,10,8,3,1,0,323,1656
11,8,4,1,1,2,267,1366
11,15,7,6,3,1,458,2343
11,21,15,4,3,1,499,2586
11,11,14,2,1,4,428,2203
11,9,9,3,1,1,341,1753
11,8,9,1,1,2,328,1681
11,17,17,8,4,1,585,2993
11,12,15,6,3,3,518,2646
11,5,13,0,1,2,351,1788
11,13,2,1,1,1,334,1692
11,16,14,0,4,7,527,2721
11,10,13,1,3,2,429,2185
11,7,7,3,1,1,301,1536
11,10,14,2,4,0,403,2078
11,11,13,1,2,0,364,1868
11,9,7,2,0,1,343,1735
11,13,16,3,4,2,451,2350
11,22,8,2,5,0,374,1963
11,14,12,2,1,5,535,2706
11,13,16,4,2,5,520,2680
11,6,9,2,3,1,287,1485
11,6,9,2,2,1,379,1914
11,10,7,1,2,1,420,2106
11,8,7,0,1,1,345,1726
11,7,9,1,1,4,407,2041
11,7,6,1,2,0,290,1475
11,11,12,5,4,4,511,2587
11,9,6,2,2,3,417,2105
11,9,7,3,0,3,361,1848
11,10,13,1,1,3,406,2057
11,8,7,1,3,4,371,1899
11,11,11,2,2,1,429,2177
11,12,19,4,0,3,526,2692
11,7,9,0,1,1,250,1295
11,5,9,1,0,2,270,1387
11,10,7,1,4,1,344,1761
11,9,7,2,4,1,408,2058
11,12,20,2,2,3,444,2294
11,15,31,2,4,6,689,3546
11,5,12,4,3,1,375,1912
11,12,6,3,1,1,361,1835
11,10,9,1,4,4,451,2289
11,4,10,1,1,0,246,1278
11,18,15,4,4,0,494,2532
11,6,14,1,2,1,378,1918
11,11,14,3,3,5,469,2402
11,10,12,1,1,3,356,1827
11,12,13,3,1,4,496,2527
11,6,6,1,3,1,362,1829
11,11,10,2,2,3,398,2030
11,10,16,0,1,0,527,2627
11,17,6,3,1,1,435,2198
11,10,5,3,2,0,259,1344
11,12,16,1,4,2,538,2730
11,10,6,2,3,1,353,1803
11,7,5,1,4,3,306,1575
11,19,13,1,2,2,582,2929
11,11,7,0,2,3,298,1550
11,7,7,2,2,0,286,1476
11,14,6,0,1,2,317,1654
11,18,13,0,6,2,435,2258
11,8,8,3,0,2,272,1405
11,11,12,2,2,3,351,1830
11,14,13,3,2,2,454,2341
11,13,7,1,0,2,322,1655
11,14,5,3,0,0,341,1742
11,12,12,0,5,2,391,2017
11,9,17,5,3,5,548,2792
11,14,13,4,1,1,373,1939
11,20,6,0,2,5,505,2564
11,3,6,0,0,0,279,1395
11,15,8,2,4,1,310,1634
11,13,13,1,1,4,454,2306
11,14,11,2,2,4,466,2385
11,11,7,2,3,3,380,1943
11,12,12,4,2,4,483,2471
11,6,9,4,3,2,408,2074
11,17,12,1,2,0,436,2234
11,11,5,3,1,1,262,1381
11,12,11,2,1,2,412,2111
11,8,18,0,2,0,470,2383
11,8,13,3,0,1,335,1717
11,8,11,4,2,4,415,2123
11,13,18,5,0,4,574,2924
11,5,5,0,2,2,227,1178
11,14,23,4,2,1,437,2299
11,9,11,4,0,3,416,2108
11,11,9,1,1,0,275,1430
11,5,5,1,2,2,288,1460
11,13,19,4,7,1,603,3080
11,4,12,4,2,0,361,1831
11,16,21,6,4,4,653,3329
11,15,13,2,0,1,421,2161
11,13,12,0,1,0,405,2065
11,10,13,4,6,3,526,2685
11,8,7,3,3,1,334,1718
11,11,9,2,1,2,330,1697
11,9,12,2,1,0,332,1700
11,13,15,0,1,0,475,2387
11,18,10,7,1,1,466,2403
11,5,4,0,2,0,204,1059
11,14,9,2,1,3,395,2013
11,19,12,4,3,3,511,2621
11,17,13,7,4,2,468,2444
11,7,3,3,1,2,252,1300
11,18,9,1,3,2,535,2690
11,17,11,3,2,4,491,2504
11,13,13,2,3,3,651,3255
11,5,5,0,0,1,334,1661
11,12,13,5,4,0,442,2267
11,9,8,3,0,1,325,1677
11,13,10,1,6,3,455,2313
11,5,14,2,2,3,422,2149
11,12,8,0,3,2,289,1516
11,6,16,2,0,1,352,1816
11,8,4,1,3,0,251,1287
11,11,10,2,1,1,438,2198
11,8,8,2,1,1,428,2139
11,6,3,0,3,2,291,1476
11,6,12,0,1,3,460,2285
11,10,6,1,2,2,315,1628
11,12,6,4,1,2,365,1865
11,16,15,2,4,4,412,2162
11,11,12,2,0,2,376,1922
11,13,9,0,4,4,383,1979
11,11,12,1,0,4,415,2092
11,5,8,1,1,1,219,1143
11,13,6,1,1,1,355,1810
11,17,9,5,2,3,567,2872
11,12,14,5,7,0,416,2166
11,11,10,1,2,2,397,2032
11,2,10,1,3,2,193,1035
11,16,12,6,3,1,711,3544
11,12,15,0,2,4,528,2666
11,10,7,2,6,1,436,2209
11,14,15,3,2,5,483,2490
11,14,10,2,6,1,447,2300
11,10,14,1,0,2,355,1831
11,14,17,0,3,4,518,2647
11,5,14,6,0,2,344,1797
11,15,14,4,4,5,548,2792
11,19,19,6,5,1,505,2646
11,9,9,5,1,0,389,1980
11,7,9,2,2,2,378,1920
11,12,5,1,2,1,319,1626
11,16,21,4,5,4,623,3181
11,4,7,3,0,1,278,1425
11,9,9,2,1,0,324,1667
11,12,8,1,2,3,445,2260
11,20,10,3,2,2,468,2403
11,9,10,1,0,2,317,1624
11,5,10,3,2,1,391,1962
11,13,11,2,4,5,594,2987
11,4,5,1,0,1,197,1021
11,7,7,2,0,0,307,1565
11,19,11,2,3,3,422,2211
11,6,8,2,2,3,345,1759
11,12,12,0,3,0,412,2108
11,9,4,2,0,2,269,1388
11,10,15,1,2,5,389,2010
11,7,7,3,3,1,387,1960
11,6,8,1,0,2,201,1067
11,16,15,5,5,1,538,2743
11,11,14,2,3,2,466,2360
11,17,10,4,2,2,590,2988
11,15,10,2,3,1,572,2864
11,8,12,2,0,0,309,1593
11,22,14,5,6,2,640,3277
11,21,23,5,3,2,782,3968
11,15,24,3,1,0,602,3053
11,15,13,2,5,7,581,2960
11,10,11,0,3,2,373,1900
11,12,12,2,0,3,448,2277
11,19,12,5,1,4,541,2782
11,17,13,2,4,4,515,2637
11,10,7,3,2,2,270,1416
11,20,14,0,2,3,593,2993
11,4,5,2,3,1,312,1565
11,8,22,3,1,3,495,2532
11,3,3,4,2,2,192,1017
11,12,7,2,2,2,349,1806
11,6,8,2,1,1,298,1529
11,10,10,5,3,1,343,1782
11,11,10,2,3,2,431,2177
11,10,8,3,2,1,324,1683
11,10,7,2,2,0,358,1821
11,6,13,3,2,2,392,2002
11,12,16,1,0,0,447,2271
11,8,9,0,2,1,321,1644
11,14,14,4,3,1,375,1959
11,5,5,0,0,1,217,1116
11,13,18,4,1,1,610,3098
11,6,5,0,0,1,244,1236
11,17,21,7,2,6,679,3472
11,10,11,1,2,1,425,2144
11,4,7,0,4,3,319,1625
11,14,15,1,3,2,509,2599
11,8,6,1,1,1,260,1343
11,23,11,7,3,5,567,2926
11,12,12,2,2,3,495,2501
11,7,8,3,2,3,250,1318
11,13,8,2,5,1,366,1891
11,12,18,6,4,4,456,2398
11,11,7,2,5,4,423,2154
11,12,9,2,3,5,340,1778
11,16,4,1,3,0,430,2165
11,16,10,5,5,2,488,2503
11,11,6,2,0,0,303,1567
11,8,8,3,0,0,372,1864
11,25,23,7,8,9,923,4739
11,10,10,2,2,1,347,1783
11,10,7,4,1,1,351,1787
11,14,21,2,3,1,431,2247
11,22,13,1,4,2,597,3056
11,8,6,0,2,1,262,1355
11,19,18,2,1,1,580,2917
11,14,4,1,1,2,288,1492
11,18,18,1,3,1,575,2924
11,17,16,4,3,9,565,2918
11,10,15,3,3,2,518,2626
11,4,7,2,1,0,257,1310
11,4,2,1,1,1,235,1193
11,14,10,1,2,2,505,2531
11,4,9,1,0,2,321,1611
11,8,8,2,1,4,363,1856
11,9,6,1,3,0,317,1609
11,7,12,1,0,1,349,1764
11,7,9,2,2,1,296,1530
11,15,11,4,3,2,609,3068
11,20,14,4,1,0,466,2390
11,8,12,2,4,1,380,1969
11,4,10,1,0,1,256,1312
11,12,14,4,4,1,545,2752
11,13,6,1,1,2,415,2086
11,2,6,1,1,5,296,1499
11,8,5,0,0,2,347,1737
11,7,12,0,0,2,208,1104
11,15,13,2,3,3,408,2142
11,2,15,2,0,3,417,2089
11,19,18,3,3,1,684,3439
11,12,14,0,2,2,344,1791
11,13,17,4,4,4,550,2830
11,16,15,4,1,4,523,2684
11,9,6,2,0,1,229,1197
11,11,13,1,4,1,441,2239
11,14,9,5,1,3,448,2283
11,11,8,2,1,1,338,1737
11,18,12,2,3,3,584,2944
11,13,21,2,3,2,589,2960
11,12,16,5,5,0,467,2412
11,5,5,0,0,0,265,1343
11,14,6,0,0,1,301,1553
11,9,12,1,0,3,348,1791
11,5,7,3,0,3,298,1524
11,14,4,1,1,0,299,1537
11,8,9,5,2,1,311,1610
11,9,13,3,2,0,414,2096
11,9,9,1,1,3,318,1641
11,7,12,2,3,4,409,2090
11,9,13,4,1,3,364,1879
11,6,11,2,1,2,370,1879
11,6,6,1,2,2,242,1247
11,6,6,1,0,1,254,1302
11,11,10,3,3,5,347,1836
11,8,11,2,1,1,366,1845
11,9,7,1,2,0,413,2062
11,4,14,3,1,4,341,1777
11,16,8,4,3,3,418,2163
11,1,7,1,1,3,260,1314
11,5,10,3,2,4,320,1648
11,19,17,3,0,0,470,2435
11,14,19,0,3,2,500,2559
11,5,5,2,3,3,348,1755
11,5,6,1,1,1,260,1326
11,8,11,0,4,5,413,2116
11,6,3,2,2,3,262,1357
11,10,16,2,3,2,474,2406
11,6,12,1,0,2,324,1647
11,5,8,2,3,2,336,1710
11,16,30,4,3,7,684,3533
11,6,12,1,2,2,382,1924
11,23,31,3,4,4,914,4641
11,12,12,2,2,0,426,2168
11,8,9,1,4,2,447,2239
11,4,4,1,0,2,225,1143
11,10,8,0,0,3,324,1663
11,12,9,2,2,1,424,2128
11,16,9,3,1,3,395,2045
11,14,12,3,1,3,557,2785
11,14,14,2,4,4,501,2561
11,12,12,0,4,3,495,2519
11,5,11,2,0,1,360,1805
11,4,8,0,2,4,265,1375
11,7,10,1,2,5,378,1933
11,2,16,5,1,2,393,2000
11,8,8,1,2,3,312,1611
11,6,3,2,2,0,313,1568
11,14,14,3,0,6,564,2855
11,10,4,3,1,1,313,1582
11,3,4,2,1,0,255,1279
11,9,5,1,1,3,332,1680
11,8,15,1,1,1,396,2026
11,12,11,0,3,1,464,2330
11,5,5,0,1,0,244,1231
11,9,7,2,0,2,260,1350
11,25,10,4,2,0,647,3269
11,12,5,2,3,1,356,1811
11,18,16,0,3,1,437,2260
11,15,17,4,5,3,516,2657
11,6,8,0,0,2,209,1099
11,9,8,0,2,1,372,1882
11,5,8,1,2,0,345,1733
11,6,5,1,1,1,272,1386
11,14,15,7,4,2,548,2813
11,9,10,0,3,0,394,1992
11,19,11,3,1,1,400,2077
11,12,14,3,1,2,480,2453
11,9,8,2,1,3,378,1918
11,16,12,4,2,2,489,2486
11,5,5,1,2,0,158,845
11,8,9,2,1,3,336,1730
11,14,10,4,3,0,467,2381
11,12,9,5,1,1,473,2391
11,12,15,6,5,0,526,2689
11,15,13,0,2,2,490,2489
11,14,19,3,1,3,509,2601
11,21,13,2,0,2,436,2252
11,13,9,2,1,1,500,2503
11,12,11,2,6,2,521,2631
11,7,4,0,0,0,261,1310
11,19,16,3,2,3,793,3934
11,9,18,0,1,1,260,1391
11,8,9,1,0,3,285,1470
11,5,9,3,0,0,278,1425
11,10,12,4,2,2,509,2575
11,11,15,4,0,0,426,2179
11,11,10,3,3,3,460,2333
11,8,12,1,1,0,446,2237
11,8,14,1,0,4,470,2371
11,16,11,0,4,0,360,1874
11,14,16,4,5,2,521,2663
11,18,24,6,7,6,721,3707
11,9,9,1,2,3,283,1488
11,7,7,0,5,3,362,1836
11,7,16,2,1,4,514,2595
11,13,6,1,2,3,355,1814
11,7,9,2,5,1,333,1725
11,6,11,1,1,3,349,1766
11,9,10,3,2,0,395,2015
11,14,20,1,1,4,514,2639
11,14,11,1,3,4,424,2188
11,11,13,2,1,3,467,2369
11,8,5,0,1,1,235,1209
11,14,21,3,0,1,631,3186
11,13,14,4,4,3,599,3019
11,7,10,1,1,0,228,1184
11,5,9,0,1,2,292,1501
11,14,18,4,1,1,538,2727
11,8,10,1,2,2,326,1668
11,12,13,1,4,1,413,2128
11,11,10,2,1,3,374,1912
11,5,13,0,0,0,267,1367
11,13,5,2,2,0,317,1627
11,8,9,1,1,1,376,1900
11,9,6,4,2,4,433,2189
11,6,9,1,1,4,244,1289
11,6,10,2,1,1,359,1810
11,2,11,2,2,3,386,1939
11,4,5,1,0,0,239,1213
11,6,8,0,2,1,317,1597
11,5,9,0,0,3,207,1098
11,15,15,1,6,2,489,2501
11,14,13,0,0,3,488,2454
11,7,8,2,2,0,258,1339
11,13,8,3,3,2,456,2306
11,12,14,2,3,2,447,2287
11,13,5,0,0,0,359,1805
11,13,9,3,1,1,294,1547
11,12,17,1,2,1,453,2313
11,18,16,3,4,3,592,3003
11,14,15,2,2,0,412,2123
11,9,9,2,0,2,442,2221
11,14,13,3,3,4,607,3043
11,14,9,3,7,2,486,2483
11,2,7,0,2,1,294,1480
11,21,15,3,5,4,612,3141
11,20,10,3,1,6,611,3078
11,8,13,1,3,4,436,2217
11,15,13,1,0,3,565,2835
11,8,11,3,2,2,376,1914
11,11,12,1,1,2,373,1911
11,18,13,2,2,2,562,2838
11,16,13,3,3,4,566,2866
11,12,10,2,3,0,446,2251
11,12,17,1,3,3,528,2679
11,21,10,2,1,2,496,2526
11,10,17,3,4,4,609,3071
11,20,18,1,4,5,563,2896
11,19,10,2,4,4,559,2842
11,12,16,0,1,2,381,1968
11,21,9,7,4,5,577,2962
11,15,9,1,4,1,484,2453
11,9,6,2,5,2,483,2418
11,7,13,0,0,1,218,1168
11,8,13,2,2,0,457,2297
11,12,13,6,3,2,434,2261
11,17,14,3,4,3,468,2421
11,18,11,1,3,4,387,2023
11,10,8,1,1,0,217,1153
11,10,3,5,1,2,281,1463
11,6,8,1,2,1,244,1275
11,6,13,1,5,3,347,1787
11,5,12,1,1,2,317,1629
11,9,7,4,0,0,279,1442
11,13,10,4,1,2,398,2035
11,15,10,5,3,1,474,2428
11,8,6,1,1,1,304,1546
11,14,13,3,2,3,513,2589
11,13,13,2,1,0,466,2350
11,14,10,5,2,4,554,2793
11,4,16,2,3,4,415,2112
11,8,6,0,2,3,297,1515
11,18,9,5,5,4,491,2533
11,22,13,2,2,4,602,3053
11,13,13,0,2,2,319,1685
11,11,13,4,1,4,460,2347
11,16,13,1,3,2,420,2178
11,16,20,2,0,5,680,3415
11,17,13,1,6,4,465,2402
11,6,8,1,2,3,221,1180
11,18,14,3,3,3,510,2628
11,2,8,2,0,0,281,1421
11,15,14,5,4,3,473,2445
11,3,6,3,2,5,206,1097
11,14,13,2,5,0,424,2188
11,13,17,2,2,4,506,2588
11,8,8,0,3,1,381,1924
11,7,8,2,1,1,401,2026
11,7,9,2,1,4,383,1947
11,17,16,2,4,0,454,2363
11,13,8,8,5,4,487,2508
11,9,6,4,1,4,333,1723
11,11,8,2,2,5,360,1863
11,10,13,2,1,2,443,2251
11,13,12,4,2,2,495,2518
11,8,9,6,2,6,371,1932
11,22,16,4,3,2,622,3187
11,21,11,5,4,2,577,2947
11,8,8,0,2,3,484,2410
11,10,8,4,2,3,428,2185
11,12,12,0,1,3,460,2313
11,14,10,2,1,2,415,2125
11,7,3,2,3,0,278,1405
11,10,16,4,0,5,527,2688
11,11,12,3,2,2,432,2203
11,14,12,4,3,3,438,2262
11,8,11,2,1,2,264,1389
11,10,13,3,1,2,383,1970
11,12,9,5,6,2,441,2275
11,14,12,1,2,4,495,2516
11,8,7,0,3,1,304,1552
11,10,8,1,0,1,326,1666
11,5,6,0,1,0,260,1320
11,6,4,1,3,0,314,1594
11,10,14,1,1,0,466,2352
11,12,18,4,2,4,576,2921
11,14,10,3,7,7,444,2316
11,7,14,1,4,2,363,1880
11,11,6,2,1,1,343,1751
11,9,12,1,2,1,432,2182
11,11,18,3,0,3,512,2598
11,15,11,2,4,4,465,2388
11,12,12,2,2,0,440,2241
11,10,20,5,2,2,599,3033
11,15,19,3,2,2,595,3030
11,9,4,2,1,0,302,1541
11,5,13,1,2,0,306,1565
11,12,9,1,2,3,353,1810
11,5,9,1,0,0,314,1581
11,21,11,4,3,0,562,2862
11,16,22,6,4,8,646,3325
11,11,17,6,3,2,622,3130
11,16,15,1,2,3,580,2933
11,11,6,1,5,0,312,1608
11,14,10,2,0,0,373,1924
11,5,6,2,2,1,339,1699
11,6,5,0,3,2,268,1383
11,14,8,2,1,2,373,1922
11,10,8,4,2,1,362,1851
11,10,14,1,0,3,345,1796
11,5,9,1,0,1,353,1767
11,12,10,2,2,2,452,2288
11,9,6,2,2,1,310,1575
11,19,15,1,0,7,713,3589
11,12,15,1,2,4,305,1626
11,6,8,3,3,1,332,1686
11,10,7,2,1,2,349,1769
11,10,13,4,1,2,419,2149
11,4,4,0,1,0,115,612
11,10,10,5,4,4,475,2429
11,15,6,5,3,0,395,2043
11,22,23,4,1,8,722,3699
11,6,15,1,2,1,365,1863
11,17,9,2,2,3,420,2172
11,6,4,2,1,4,345,1734
11,12,11,1,2,4,373,1938
11,11,13,4,2,3,474,2428
11,13,17,2,4,6,492,2550
11,11,18,4,1,3,546,2770
11,10,15,0,2,0,341,1775
11,13,6,3,1,2,448,2263
11,5,13,0,2,2,350,1782
11,18,20,2,3,1,554,2842
11,5,10,2,3,3,412,2091
11,5,9,2,2,3,376,1918
11,3,3,1,1,1,269,1344
11,9,10,2,2,4,458,2301
11,6,5,0,0,1,175,922
11,16,16,3,1,6,638,3230
11,12,13,3,1,3,334,1762
11,12,9,1,2,2,360,1847
11,7,9,2,0,1,314,1583
11,16,19,5,2,4,633,3222
11,11,8,0,4,0,363,1848
11,9,25,4,1,1,584,2964
11,15,11,1,1,0,363,1877
11,13,14,3,2,4,458,2362
11,13,12,2,1,3,445,2266
11,13,22,4,1,1,615,3118
11,11,10,3,2,2,459,2331
11,5,15,1,5,0,327,1709
11,9,10,4,2,1,417,2116
11,13,9,1,1,3,359,1853
11,12,14,0,2,1,310,1625
11,6,14,3,1,4,410,2095
11,8,9,4,1,0,387,1957
11,12,8,4,1,3,339,1769
11,15,13,1,4,2,491,2508
11,17,10,3,4,2,651,3255
11,16,15,1,2,4,607,3057
11,19,12,3,3,1,463,2387
11,14,7,1,0,7,344,1784
11,11,8,6,1,1,379,1931
11,7,11,1,5,2,291,1534
11,12,13,2,5,3,400,2080
11,11,16,3,0,2,406,2093
11,2,9,1,3,0,262,1351
11,4,4,0,0,0,276,1375
11,8,10,1,2,1,264,1400
11,18,15,1,1,1,474,2430
11,13,12,3,1,3,391,2031
11,8,7,1,2,3,327,1659
11,15,9,0,4,0,373,1900
11,7,8,2,1,2,293,1508
11,15,7,2,1,0,333,1718
11,10,11,0,0,1,379,1931
11,10,8,2,1,0,351,1786
11,9,5,2,3,1,420,2112
11,8,13,1,0,1,361,1840
11,8,9,2,3,5,356,1849
11,16,15,4,1,2,612,3082
11,22,21,2,3,0,629,3205
11,6,5,2,1,4,219,1154
11,10,7,1,2,0,382,1918
11,23,19,1,8,4,668,3407
11,10,8,3,1,1,338,1722
11,14,13,2,1,2,423,2163
11,8,10,4,2,0,344,1773
11,9,5,2,2,1,321,1641
11,8,6,1,1,1,381,1902
11,8,11,3,3,3,443,2256
11,9,11,1,1,0,394,1985
11,16,12,5,7,1,558,2863
11,8,6,4,2,2,365,1849
11,8,11,1,4,0,455,2283
11,7,4,1,1,1,310,1567
11,13,9,5,2,2,362,1892
11,19,20,0,3,3,686,3471
11,6,14,2,1,2,342,1769
11,11,7,2,0,0,290,1498
11,20,20,4,6,6,618,3198
11,6,16,1,1,2,374,1921
11,13,14,1,3,2,417,2148
11,9,8,2,1,3,383,1947
11,13,14,2,2,3,504,2559
11,11,8,3,1,3,389,1983
11,12,20,6,4,1,599,3050
11,12,13,1,0,0,325,1693
11,14,15,3,3,5,615,3095
11,16,19,3,1,2,555,2821
11,19,14,4,3,4,621,3183
11,13,9,1,2,4,660,3269
11,6,11,0,3,4,347,1781
11,9,6,0,5,1,310,1598
11,22,10,0,5,4,451,2337
11,8,5,0,1,3,307,1570
11,10,10,3,0,1,442,2221
11,9,12,1,1,2,394,2000
11,18,22,3,4,2,448,2370
11,12,14,2,0,2,399,2048
11,7,6,0,0,3,318,1599
11,8,7,1,2,1,444,2215
11,13,18,3,2,4,585,2965
11,7,13,4,2,3,444,2267
11,14,8,2,2,1,450,2286
11,19,17,3,1,1,535,2754
11,6,17,1,2,3,342,1789
11,8,6,0,0,2,297,1499
11,8,17,2,3,0,376,1945
11,20,12,6,5,3,556,2836
11,6,3,1,2,1,251,1282
11,18,19,2,2,2,523,2690
11,11,10,1,2,1,415,2102
11,17,10,1,0,2,366,1910
11,4,10,3,3,1,210,1119
11,4,7,2,1,2,227,1182
11,11,4,1,1,5,327,1676
11,5,20,1,2,1,513,2572
11,13,14,2,2,5,434,2238
11,14,13,1,3,0,381,1959
11,4,5,1,2,3,245,1271
11,17,9,2,4,3,378,1985
11,19,9,1,4,2,364,1931
11,8,16,3,3,0,396,2034
11,10,10,1,3,3,421,2149
11,6,10,6,1,1,286,1511
11,15,14,3,1,3,439,2261
11,14,15,3,1,3,543,2763
11,8,8,0,0,1,341,1722
11,10,10,1,0,4,390,1990
11,12,12,2,0,3,383,1964
11,17,10,2,2,2,373,1932
11,14,15,3,2,2,440,2279
11,17,10,2,6,2,428,2235
11,7,11,3,5,1,422,2162
11,9,7,2,3,3,401,2045
11,15,7,1,3,1,358,1846
11,16,19,4,4,3,631,3212
11,12,11,3,7,2,453,2350
11,8,14,2,2,1,341,1761
11,7,10,1,0,2,329,1676
11,15,11,3,1,2,468,2376
11,3,4,1,0,1,288,1447
11,9,12,1,1,6,488,2451
11,18,18,3,4,0,519,2679
11,7,13,2,3,2,426,2173
11,7,6,2,3,2,320,1625
11,16,20,6,5,4,578,2988
11,10,7,1,2,0,336,1700
11,10,9,4,2,6,487,2465
11,8,7,1,2,0,341,1723
11,17,8,4,3,3,522,2669
11,8,13,1,0,5,450,2271
11,10,17,1,0,3,428,2179
11,7,13,0,0,0,355,1792
11,2,8,0,0,2,257,1314
11,13,10,2,4,0,408,2086
11,13,13,3,5,1,473,2420
11,19,12,3,1,3,424,2200
11,11,14,4,1,1,370,1930
11,3,7,1,0,1,280,1425
11,4,2,0,1,1,188,959
11,7,11,0,3,3,403,2050
11,11,10,4,3,3,493,2510
11,14,10,2,1,2,365,1900
11,11,13,1,2,2,492,2471
11,10,10,2,1,1,410,2073
11,14,9,2,0,0,373,1900
11,7,8,2,0,0,281,1437
11,9,3,1,4,2,320,1619
11,27,21,6,1,6,702,3627
11,12,11,1,3,3,460,2331
11,8,6,2,0,1,217,1140
11,18,13,5,8,3,636,3244
11,6,6,2,1,0,319,1605
11,10,14,2,2,1,319,1660
11,10,10,0,1,1,425,2126
11,9,22,5,6,2,761,3812
11,17,15,2,2,1,526,2668
11,13,11,3,0,0,498,2496
11,12,10,4,2,1,449,2291
11,13,17,1,1,2,421,2193
11,17,15,2,4,1,455,2351
11,10,11,1,3,1,379,1939
11,10,19,4,1,2,399,2074
11,15,8,4,1,2,374,1923
11,13,7,1,1,0,368,1859
11,11,10,4,4,3,499,2550
11,10,4,4,2,2,455,2272
11,13,7,6,3,4,470,2406
11,13,10,1,3,3,393,2014
11,10,12,1,0,2,413,2068
11,12,7,0,4,5,420,2134
11,25,20,2,5,4,652,3364
11,15,17,2,3,3,588,2997
11,15,18,4,2,2,614,3107
11,9,8,2,1,4,447,2249
11,16,6,3,2,1,250,1335
11,8,10,2,0,3,290,1510
11,9,1,5,0,0,272,1388
11,9,11,2,0,3,359,1836
11,13,8,2,5,4,522,2629
11,8,10,1,1,2,265,1384
11,15,19,3,1,0,360,1910
11,15,10,0,1,2,374,1916
11,12,10,3,2,2,443,2254
11,14,13,3,2,3,457,2338
11,14,11,2,1,1,491,2475
11,13,16,1,4,3,494,2537
11,3,8,2,1,1,349,1734
11,16,16,2,5,1,507,2594
11,8,12,3,3,2,321,1679
11,4,5,0,0,2,243,1238
11,11,8,3,0,2,336,1732
11,11,11,3,2,3,465,2354
11,7,5,2,0,1,203,1066
11,9,12,1,4,3,390,2026
11,12,13,2,5,2,481,2463
11,8,5,2,0,1,274,1396
11,6,6,2,3,2,269,1382
11,10,12,3,3,2,388,1991
11,11,7,1,3,1,424,2126
11,18,19,2,7,6,724,3675
11,13,6,2,1,2,291,1517
11,8,9,1,2,0,401,2005
11,7,8,2,4,3,303,1579
11,9,5,2,3,2,280,1462
11,4,3,1,0,2,255,1279
11,17,15,3,1,1,506,2589
11,7,10,0,4,0,376,1907
11,8,9,0,3,0,274,1418
11,19,14,1,4,1,682,3400
11,2,7,0,0,1,203,1037
11,6,10,2,3,2,343,1767
11,10,19,4,7,3,466,2417
11,11,13,5,1,2,424,2179
11,4,12,3,2,0,419,2099
11,13,9,5,1,1,351,1831
11,17,13,5,3,3,490,2536
11,8,13,3,0,2,522,2615
11,15,13,3,3,2,482,2457
11,14,12,1,2,2,354,1840
11,21,15,0,4,2,411,2158
11,17,15,2,6,5,582,2971
11,14,12,2,4,1,452,2312
11,14,19,4,3,4,465,2428
11,8,5,2,1,3,290,1495
11,6,8,0,0,2,208,1093
11,6,11,2,2,2,388,1972
11,11,6,2,4,3,418,2127
11,6,9,2,2,1,350,1789
11,12,15,2,1,1,380,1965
11,6,7,1,4,2,382,1944
11,20,9,2,6,0,548,2784
11,13,11,1,3,2,412,2109
11,7,12,3,3,3,420,2139
11,14,11,2,0,4,451,2290
11,13,10,2,1,1,361,1858
11,11,6,1,2,7,331,1723
11,24,16,5,3,7,663,3412
11,5,11,1,3,3,318,1646
11,16,13,4,2,7,409,2160
11,20,11,3,4,2,500,2577
11,5,10,3,3,3,390,1991
11,18,11,2,2,1,504,2557
11,6,7,0,0,0,135,736
11,13,14,6,2,2,524,2672
11,13,12,3,1,3,406,2101
11,11,15,0,3,1,384,1976
11,9,14,2,1,4,453,2299
11,13,9,0,1,3,324,1686
11,5,7,4,3,3,253,1339
11,9,8,1,3,0,363,1838
11,16,12,2,1,2,460,2362
11,11,11,0,1,4,315,1626
11,11,15,0,0,3,420,2130
11,4,5,4,1,2,254,1318
11,10,12,3,2,7,556,2803
11,13,10,4,0,4,602,3003
11,12,11,1,3,2,455,2302
11,9,5,0,0,2,328,1649
11,12,10,2,4,2,434,2221
11,12,9,0,2,1,270,1439
11,11,12,4,2,3,426,2190
11,9,13,2,3,3,420,2159
11,22,19,2,4,2,632,3229
11,10,12,5,3,1,435,2230
11,9,9,1,1,2,423,2111
11,13,13,2,1,1,456,2328
11,5,3,3,1,2,186,974
11,15,7,1,1,0,423,2131
11,6,10,5,1,1,309,1597
11,19,9,3,1,2,599,3003
11,14,6,2,0,4,367,1899
11,15,8,2,2,1,489,2467
11,12,15,1,5,3,532,2698
11,22,19,0,4,1,539,2793
11,16,15,0,2,2,446,2282
11,17,11,0,2,0,339,1769
11,7,5,2,0,2,273,1409
11,16,14,3,3,5,436,2271
